Airline,Dep_Date,Dep_Time,Arrival_Date,Arrival_Time,Source,Destination,Stopage,Additional_Info,Price
IndiGo,05-04-2018,20:25,05-04-2018,23:56,Chennai,Kolkata,non-stop,No info,2754
IndiGo,06-04-2018,14:45,06-04-2018,19:34,Banglore,Delhi,non-stop,No info,7318
IndiGo,07-04-2018,21:50,08-04-2018,02:09,Delhi,Cochin,non-stop,No info,6195
IndiGo,08-04-2018,15:30,08-04-2018,21:45,Kolkata,Banglore,2 stops,No info,5406
IndiGo,09-04-2018,12:10,09-04-2018,16:47,Kolkata,Banglore,non-stop,No info,6674
IndiGo,10-04-2018,16:10,10-04-2018,21:09,Mumbai,Hyderabad,1 stop,No info,2227
IndiGo,11-04-2018,05:35,11-04-2018,08:29,Delhi,Cochin,non-stop,No info,3175
IndiGo,12-04-2018,16:00,12-04-2018,21:05,Kolkata,Banglore,1 stop,No info,6565
IndiGo,13-04-2018,00:30,13-04-2018,05:35,Kolkata,Banglore,non-stop,No info,4778
IndiGo,14-04-2018,05:10,14-04-2018,09:40,Delhi,Cochin,non-stop,No info,3943
IndiGo,15-04-2018,01:30,15-04-2018,06:30,Delhi,Cochin,1 stop,No info,2227
IndiGo,16-04-2018,23:30,16-04-2018,23:45,Chennai,Kolkata,1 stop,No info,4777
IndiGo,17-04-2018,21:50,18-04-2018,02:07,Kolkata,Banglore,non-stop,No info,3943
IndiGo,18-04-2018,18:25,18-04-2018,23:29,Delhi,Cochin,non-stop,No info,7871
IndiGo,19-04-2018,23:30,20-04-2018,03:02,Kolkata,Banglore,1 stop,No info,4148
IndiGo,20-04-2018,10:35,20-04-2018,15:01,Mumbai,Hyderabad,non-stop,No info,5647
IndiGo,21-04-2018,22:10,22-04-2018,02:01,Banglore,Delhi,non-stop,No info,6818
IndiGo,22-04-2018,09:35,22-04-2018,13:29,Delhi,Cochin,non-stop,No info,4423
IndiGo,23-04-2018,04:55,23-04-2018,08:20,Mumbai,Hyderabad,1 stop,No info,7503
IndiGo,24-04-2018,11:25,24-04-2018,16:20,Kolkata,Banglore,non-stop,No info,4804
IndiGo,25-04-2018,21:20,26-04-2018,01:10,Mumbai,Hyderabad,1 stop,No info,4591
IndiGo,26-04-2018,05:35,26-04-2018,08:20,Mumbai,Hyderabad,non-stop,No info,6297
IndiGo,27-04-2018,21:25,27-04-2018,23:56,Kolkata,Banglore,non-stop,No info,9806
IndiGo,28-04-2018,16:55,28-04-2018,19:59,Chennai,Kolkata,1 stop,No info,6195
IndiGo,29-04-2018,04:45,29-04-2018,08:20,Delhi,Cochin,non-stop,No info,6704
IndiGo,30-04-2018,21:25,30-04-2018,23:55,Banglore,Delhi,1 stop,No info,4462
IndiGo,01-05-2018,12:30,01-05-2018,17:30,Banglore,New Delhi,non-stop,No info,5224
IndiGo,02-05-2018,13:20,02-05-2018,18:20,Delhi,Cochin,non-stop,No info,4804
IndiGo,03-05-2018,16:30,03-05-2018,18:24,Chennai,Kolkata,1 stop,No info,5601
IndiGo,04-05-2018,18:05,04-05-2018,23:01,Kolkata,Banglore,1 stop,No info,6778
IndiGo,05-05-2018,16:50,05-05-2018,20:47,Delhi,Cochin,non-stop,No info,2754
IndiGo,06-05-2018,20:20,06-05-2018,23:53,Kolkata,Banglore,non-stop,No info,5796
IndiGo,07-05-2018,17:15,07-05-2018,23:50,Delhi,Cochin,1 stop,No info,5298
IndiGo,08-05-2018,04:00,08-05-2018,09:45,Chennai,Kolkata,non-stop,No info,4804
IndiGo,09-05-2018,18:55,09-05-2018,23:45,Mumbai,Hyderabad,1 stop,No info,6938
IndiGo,10-05-2018,21:50,11-05-2018,01:25,Kolkata,Banglore,non-stop,No info,8075
IndiGo,11-05-2018,04:00,11-05-2018,10:05,Delhi,Cochin,non-stop,No info,2754
IndiGo,12-05-2018,10:35,12-05-2018,16:01,Kolkata,Banglore,non-stop,No info,6558
IndiGo,13-05-2018,04:00,13-05-2018,08:25,Mumbai,Hyderabad,1 stop,No info,6093
IndiGo,14-05-2018,22:20,15-05-2018,03:50,Kolkata,Banglore,1 stop,No info,3540
IndiGo,15-05-2018,21:15,16-05-2018,03:09,Banglore,New Delhi,non-stop,No info,6416
IndiGo,16-05-2018,15:00,16-05-2018,19:04,Delhi,Cochin,non-stop,No info,4823
IndiGo,17-05-2018,10:35,17-05-2018,14:08,Delhi,Cochin,non-stop,No info,4823
IndiGo,18-05-2018,13:20,18-05-2018,18:45,Delhi,Cochin,non-stop,No info,4804
IndiGo,19-05-2018,05:05,19-05-2018,10:00,Delhi,Cochin,1 stop,No info,6069
IndiGo,20-05-2018,06:25,20-05-2018,10:25,Delhi,Cochin,non-stop,No info,6442
IndiGo,21-05-2018,11:25,21-05-2018,16:25,Banglore,Delhi,1 stop,No info,4804
IndiGo,22-05-2018,02:00,22-05-2018,03:57,Delhi,Cochin,non-stop,No info,4591
IndiGo,23-05-2018,05:15,23-05-2018,08:35,Banglore,Delhi,non-stop,No info,4823
IndiGo,24-05-2018,18:55,24-05-2018,22:40,Chennai,Kolkata,non-stop,No info,9351
IndiGo,25-05-2018,05:15,25-05-2018,09:18,Delhi,Cochin,1 stop,No info,4775
IndiGo,26-05-2018,04:00,26-05-2018,09:36,Chennai,Kolkata,1 stop,No info,4049
IndiGo,27-05-2018,14:45,27-05-2018,19:37,Banglore,New Delhi,non-stop,No Info,6565
IndiGo,28-05-2018,20:25,28-05-2018,23:56,Banglore,Delhi,1 stop,No info,4823
IndiGo,29-05-2018,02:00,29-05-2018,08:45,Chennai,Kolkata,non-stop,No info,4823
IndiGo,30-05-2018,07:35,30-05-2018,13:37,Delhi,Cochin,1 stop,No info,5883
IndiGo,31-05-2018,15:10,31-05-2018,19:35,Banglore,Delhi,1 stop,No info,6575
IndiGo,01-05-2018,18:55,01-05-2018,23:03,Banglore,Delhi,non-stop,No info,5069
IndiGo,02-05-2018,00:40,02-05-2018,03:24,Kolkata,Banglore,non-stop,No info,6386
IndiGo,03-05-2018,06:50,03-05-2018,10:46,Mumbai,Hyderabad,non-stop,No info,4591
IndiGo,04-05-2018,01:30,04-05-2018,05:30,Banglore,Delhi,non-stop,No info,4174
IndiGo,05-05-2018,20:25,05-05-2018,23:56,Banglore,Delhi,non-stop,No info,6412
IndiGo,06-05-2018,14:45,06-05-2018,19:34,Delhi,Cochin,non-stop,No info,4804
IndiGo,07-05-2018,21:50,08-05-2018,02:09,Kolkata,Banglore,1 stop,No info,6412
IndiGo,08-05-2018,15:30,08-05-2018,21:45,Kolkata,Banglore,1 stop,No info,3858
IndiGo,09-05-2018,12:10,09-05-2018,16:47,Banglore,Delhi,1 stop,No info,4804
IndiGo,10-05-2018,16:10,10-05-2018,21:09,Banglore,New Delhi,non-stop,No info,6582
IndiGo,11-05-2018,05:35,11-05-2018,08:29,Banglore,New Delhi,non-stop,No info,5046
IndiGo,12-05-2018,16:00,12-05-2018,21:05,Delhi,Cochin,1 stop,No info,8753
IndiGo,13-05-2018,00:30,13-05-2018,05:35,Kolkata,Banglore,non-stop,No info,5224
IndiGo,14-05-2018,05:10,14-05-2018,09:40,Delhi,Cochin,1 stop,No info,2754
IndiGo,15-05-2018,01:30,15-05-2018,06:30,Delhi,Cochin,non-stop,No info,5054
IndiGo,16-05-2018,23:30,16-05-2018,23:45,Delhi,Cochin,1 stop,No info,5224
IndiGo,17-05-2018,21:50,18-05-2018,02:07,Kolkata,Banglore,non-stop,No info,3943
IndiGo,18-05-2018,18:25,18-05-2018,23:29,Kolkata,Banglore,1 stop,No info,4326
IndiGo,19-05-2018,23:30,20-05-2018,03:02,Banglore,Delhi,1 stop,No info,4823
IndiGo,20-05-2018,10:35,20-05-2018,15:01,Mumbai,Hyderabad,non-stop,No info,7774
IndiGo,21-05-2018,22:10,22-05-2018,02:01,Banglore,Delhi,1 stop,No info,7514
IndiGo,22-05-2018,09:35,22-05-2018,13:29,Banglore,Delhi,non-stop,No info,3858
IndiGo,23-05-2018,04:55,23-05-2018,08:20,Banglore,New Delhi,1 stop,No info,8872
IndiGo,24-05-2018,11:25,24-05-2018,16:20,Delhi,Cochin,non-stop,No info,6416
IndiGo,25-05-2018,21:20,26-05-2018,01:10,Chennai,Kolkata,non-stop,No info,4462
IndiGo,26-05-2018,05:35,26-05-2018,08:20,Banglore,New Delhi,1 stop,No info,5073
IndiGo,27-05-2018,21:25,27-05-2018,23:56,Delhi,Cochin,non-stop,No info,4326
IndiGo,28-05-2018,16:55,28-05-2018,19:59,Banglore,Delhi,non-stop,No info,3175
IndiGo,29-05-2018,04:45,29-05-2018,08:20,Delhi,Cochin,1 stop,No info,4226
IndiGo,30-05-2018,21:25,30-05-2018,23:55,Chennai,Kolkata,non-stop,No info,8618
IndiGo,31-05-2018,02:35,31-05-2018,06:25,Delhi,Cochin,non-stop,No info,4174
IndiGo,01-03-2017,12:30,01-03-2017,17:30,Kolkata,Banglore,non-stop,No info,4174
IndiGo,02-03-2017,13:20,02-03-2017,18:20,Delhi,Cochin,non-stop,No info,5000
IndiGo,03-03-2017,16:30,03-03-2017,18:24,Kolkata,Banglore,non-stop,No info,6565
IndiGo,04-03-2017,18:05,04-03-2017,23:01,Banglore,New Delhi,1 stop,No info,6208
IndiGo,05-03-2017,16:50,05-03-2017,20:47,Kolkata,Banglore,non-stop,No info,4804
IndiGo,06-03-2017,20:20,06-03-2017,23:53,Delhi,Cochin,1 stop,No info,6069
IndiGo,07-03-2017,17:15,07-03-2017,23:50,Delhi,Cochin,1 stop,No info,5636
IndiGo,08-03-2017,04:00,08-03-2017,00:50,Chennai,Kolkata,non-stop,No info,3850
IndiGo,09-03-2017,18:55,09-03-2017,01:50,Mumbai,Hyderabad,non-stop,No info,2227
IndiGo,10-03-2017,21:50,11-03-2017,02:50,Banglore,New Delhi,non-stop,No info,6860
IndiGo,11-03-2017,04:00,11-03-2017,03:50,Delhi,Cochin,1 stop,No info,6628
IndiGo,12-03-2017,10:35,12-03-2017,04:50,Banglore,Delhi,non-stop,No info,3943
IndiGo,13-03-2017,04:00,13-03-2017,05:50,Chennai,Kolkata,non-stop,No info,3850
IndiGo,14-03-2017,22:20,15-03-2017,06:50,Kolkata,Banglore,non-stop,No info,4804
IndiGo,15-03-2017,21:15,16-03-2017,07:50,Banglore,Delhi,non-stop,No info,4591
IndiGo,16-03-2017,15:00,16-03-2017,08:50,Kolkata,Banglore,1 stop,No info,5192
IndiGo,17-03-2017,10:35,17-03-2017,09:50,Delhi,Cochin,1 stop,No info,6093
IndiGo,18-03-2017,13:20,18-03-2017,10:50,Kolkata,Banglore,non-stop,No info,4804
IndiGo,19-03-2017,05:05,19-03-2017,11:50,Delhi,Cochin,1 stop,No info,6558
IndiGo,20-03-2017,06:25,20-03-2017,12:50,Delhi,Cochin,1 stop,No info,5775
IndiGo,21-03-2017,11:25,21-03-2017,13:50,Banglore,Delhi,non-stop,No info,3943
IndiGo,22-03-2017,02:00,22-03-2017,14:50,Mumbai,Hyderabad,non-stop,No info,2754
IndiGo,23-03-2017,05:15,23-03-2017,15:50,Mumbai,Hyderabad,non-stop,No info,5755
IndiGo,24-03-2017,18:55,24-03-2017,16:50,Delhi,Cochin,1 stop,No info,6069
IndiGo,25-03-2017,05:15,25-03-2017,17:50,Kolkata,Banglore,non-stop,No info,6038
IndiGo,26-03-2017,04:00,26-03-2017,18:50,Delhi,Cochin,non-stop,No info,5601
IndiGo,27-03-2017,14:45,27-03-2017,19:50,Delhi,Cochin,1 stop,No info,9351
IndiGo,28-03-2017,20:25,28-03-2017,20:50,Banglore,Delhi,non-stop,No info,4823
IndiGo,29-03-2017,02:00,29-03-2017,21:50,Banglore,New Delhi,non-stop,No info,4777
IndiGo,30-03-2017,07:35,30-03-2017,22:50,Delhi,Cochin,non-stop,No info,5000
IndiGo,31-03-2017,15:10,31-03-2017,23:50,Banglore,Delhi,non-stop,No info,3943
IndiGo,01-03-2017,18:55,01-03-2017,00:50,Chennai,Kolkata,non-stop,No info,7295
IndiGo,02-03-2017,00:40,02-03-2017,01:50,Kolkata,Banglore,1 stop,No info,4150
IndiGo,03-03-2017,06:50,03-03-2017,02:50,Delhi,Cochin,non-stop,No info,5601
IndiGo,04-03-2017,01:30,04-03-2017,03:50,Mumbai,Hyderabad,non-stop,No info,3342
IndiGo,05-03-2017,20:25,05-03-2017,04:50,Mumbai,Hyderabad,non-stop,No info,2754
IndiGo,06-03-2017,14:45,06-03-2017,05:50,Delhi,Cochin,1 stop,No info,5894
IndiGo,07-03-2017,21:50,08-03-2017,06:50,Banglore,Delhi,non-stop,No info,4823
IndiGo,08-03-2017,15:30,08-03-2017,07:50,Mumbai,Hyderabad,non-stop,No info,3175
IndiGo,09-03-2017,12:10,09-03-2017,08:50,Kolkata,Banglore,non-stop,No info,4804
IndiGo,10-03-2017,16:10,10-03-2017,09:50,Delhi,Cochin,1 stop,No info,6282
IndiGo,11-03-2017,05:35,11-03-2017,10:50,Delhi,Cochin,non-stop,No info,5601
IndiGo,12-03-2017,16:00,12-03-2017,11:50,Banglore,New Delhi,non-stop,No info,9306
IndiGo,13-03-2017,00:30,13-03-2017,12:50,Banglore,Delhi,non-stop,No info,3749
IndiGo,14-03-2017,05:10,14-03-2017,13:50,Delhi,Cochin,1 stop,No info,7503
IndiGo,15-03-2017,01:30,15-03-2017,14:50,Chennai,Kolkata,non-stop,No info,6297
IndiGo,16-03-2017,23:30,16-03-2017,15:50,Delhi,Cochin,1 stop,No info,4871
IndiGo,17-03-2017,21:50,18-03-2017,16:50,Banglore,Delhi,non-stop,No info,3943
IndiGo,18-03-2017,18:25,18-03-2017,17:50,Kolkata,Banglore,non-stop,No info,5644
IndiGo,19-03-2017,23:30,20-03-2017,18:50,Delhi,Cochin,1 stop,No info,6442
IndiGo,20-03-2017,10:35,20-03-2017,19:50,Mumbai,Hyderabad,non-stop,No info,2754
IndiGo,21-03-2017,22:10,22-03-2017,02:50,Mumbai,Hyderabad,non-stop,No info,2227
IndiGo,22-03-2017,09:35,22-03-2017,21:50,Kolkata,Banglore,non-stop,No info,4174
IndiGo,23-03-2017,04:55,23-03-2017,22:50,Delhi,Cochin,1 stop,No info,6971
IndiGo,24-03-2017,11:25,24-03-2017,23:50,Chennai,Kolkata,non-stop,No info,3850
IndiGo,25-03-2017,21:20,26-03-2017,00:50,Chennai,Kolkata,non-stop,No info,3540
IndiGo,26-03-2017,05:35,26-03-2017,01:50,Mumbai,Hyderabad,non-stop,No info,2437
IndiGo,27-03-2017,21:25,27-03-2017,02:50,Delhi,Cochin,1 stop,No info,6104
IndiGo,28-03-2017,16:55,28-03-2017,03:50,Mumbai,Hyderabad,non-stop,No info,4049
IndiGo,29-03-2017,04:45,29-03-2017,04:50,Delhi,Cochin,1 stop,No info,6270
IndiGo,30-03-2017,21:25,30-03-2017,05:50,Delhi,Cochin,1 stop,No info,6416
IndiGo,31-03-2017,02:35,31-03-2017,06:50,Mumbai,Hyderabad,non-stop,No info,3342
IndiGo,01-04-2017,12:30,01-04-2017,17:30,Delhi,Cochin,1 stop,No info,6818
IndiGo,02-04-2017,13:20,02-04-2017,18:20,Kolkata,Banglore,1 stop,No info,8567
IndiGo,03-04-2017,16:30,03-04-2017,18:24,Banglore,New Delhi,non-stop,No info,4777
IndiGo,04-04-2017,18:05,04-04-2017,23:01,Mumbai,Hyderabad,non-stop,No info,3175
IndiGo,05-04-2017,16:50,05-04-2017,20:47,Banglore,Delhi,non-stop,No info,3943
IndiGo,06-04-2017,20:20,06-04-2017,23:53,Banglore,Delhi,non-stop,No info,4423
IndiGo,07-04-2017,17:15,07-04-2017,23:50,Delhi,Cochin,1 stop,No info,8285
IndiGo,08-04-2017,04:00,08-04-2017,09:45,Delhi,Cochin,1 stop,No info,6838
IndiGo,09-04-2017,18:55,09-04-2017,23:45,Delhi,Cochin,1 stop,No info,8574
IndiGo,10-04-2017,21:50,11-04-2017,01:25,Banglore,Delhi,non-stop,No info,4823
IndiGo,11-04-2017,04:00,11-04-2017,10:05,Banglore,New Delhi,non-stop,No info,5306
IndiGo,12-04-2017,10:35,12-04-2017,16:01,Delhi,Cochin,1 stop,No info,7871
IndiGo,13-04-2017,04:00,13-04-2017,08:25,Mumbai,Hyderabad,non-stop,No info,3175
IndiGo,14-04-2017,22:20,15-04-2017,03:50,Delhi,Cochin,non-stop,No info,6015
IndiGo,15-04-2017,21:15,16-04-2017,03:09,Kolkata,Banglore,non-stop,No info,4174
IndiGo,16-04-2017,15:00,16-04-2017,19:04,Delhi,Cochin,1 stop,No info,7006
IndiGo,17-04-2017,10:35,17-04-2017,14:08,Banglore,New Delhi,1 stop,No info,6220
IndiGo,18-04-2017,13:20,18-04-2017,18:45,Delhi,Cochin,non-stop,No info,6015
IndiGo,19-04-2017,05:05,19-04-2017,10:00,Banglore,Delhi,non-stop,No info,5780
IndiGo,20-04-2017,06:25,20-04-2017,10:25,Delhi,Cochin,1 stop,No info,6496
IndiGo,21-04-2017,11:25,21-04-2017,16:25,Banglore,Delhi,non-stop,No info,4823
IndiGo,22-04-2017,02:00,22-04-2017,03:57,Banglore,New Delhi,non-stop,No info,8649
IndiGo,23-04-2017,05:15,23-04-2017,08:35,Banglore,Delhi,non-stop,No info,4423
IndiGo,24-04-2017,18:55,24-04-2017,22:40,Delhi,Cochin,1 stop,No info,5073
IndiGo,25-04-2017,05:15,25-04-2017,09:18,Banglore,Delhi,non-stop,No info,3943
IndiGo,26-04-2017,04:00,26-04-2017,09:36,Kolkata,Banglore,non-stop,No info,4804
IndiGo,27-04-2017,14:45,27-04-2017,19:37,Banglore,New Delhi,1 stop,No info,8231
IndiGo,28-04-2017,20:25,28-04-2017,23:56,Mumbai,Hyderabad,non-stop,No info,2227
IndiGo,29-04-2017,02:00,29-04-2017,08:45,Delhi,Cochin,1 stop,No info,7205
IndiGo,30-04-2017,07:35,30-04-2017,13:37,Delhi,Cochin,non-stop,No info,6015
IndiGo,01-04-2017,18:55,01-04-2017,23:03,Kolkata,Banglore,1 stop,No info,4226
IndiGo,02-04-2017,00:40,02-04-2017,03:24,Delhi,Cochin,1 stop,No info,8177
IndiGo,03-04-2017,06:50,03-04-2017,10:46,Kolkata,Banglore,1 stop,No info,3809
IndiGo,04-04-2017,01:30,04-04-2017,05:30,Banglore,Delhi,non-stop,No info,4591
IndiGo,05-04-2017,20:25,05-04-2017,23:56,Chennai,Kolkata,non-stop,No info,3850
IndiGo,06-04-2017,14:45,06-04-2017,19:34,Delhi,Cochin,1 stop,No info,6442
IndiGo,07-04-2017,21:50,08-04-2017,02:09,Delhi,Cochin,1 stop,No info,9378
IndiGo,08-04-2017,15:30,08-04-2017,21:45,Banglore,New Delhi,1 stop,No Info,7917
IndiGo,09-04-2017,12:10,09-04-2017,16:47,Delhi,Cochin,1 stop,No info,7191
IndiGo,10-04-2017,16:10,10-04-2017,21:09,Delhi,Cochin,1 stop,No info,9871
IndiGo,11-04-2017,05:35,11-04-2017,08:29,Chennai,Kolkata,non-stop,No info,6297
IndiGo,12-04-2017,16:00,12-04-2017,21:05,Delhi,Cochin,1 stop,No info,7006
IndiGo,13-04-2017,00:30,13-04-2017,05:35,Banglore,Delhi,non-stop,No info,4823
IndiGo,14-04-2017,05:10,14-04-2017,09:40,Delhi,Cochin,1 stop,No info,8394
IndiGo,15-04-2017,01:30,15-04-2017,06:30,Banglore,Delhi,non-stop,No info,4823
IndiGo,16-04-2017,23:30,16-04-2017,23:45,Banglore,Delhi,non-stop,No info,4823
IndiGo,17-04-2017,21:50,18-04-2017,02:07,Banglore,Delhi,non-stop,No info,4823
IndiGo,18-04-2017,18:25,18-04-2017,23:29,Kolkata,Banglore,1 stop,No info,4226
IndiGo,19-04-2017,23:30,20-04-2017,03:02,Chennai,Kolkata,non-stop,No info,5277
IndiGo,20-04-2017,10:35,20-04-2017,15:01,Kolkata,Banglore,1 stop,No info,6218
IndiGo,21-04-2017,22:10,22-04-2017,02:01,Delhi,Cochin,1 stop,No info,7318
IndiGo,22-04-2017,09:35,22-04-2017,13:29,Kolkata,Banglore,non-stop,No info,5224
IndiGo,23-04-2017,04:55,23-04-2017,08:20,Mumbai,Hyderabad,non-stop,No info,2754
IndiGo,24-04-2017,11:25,24-04-2017,16:20,Banglore,Delhi,non-stop,No info,3419
IndiGo,25-04-2017,21:20,26-04-2017,01:10,Kolkata,Banglore,non-stop,No info,4174
IndiGo,26-04-2017,05:35,26-04-2017,08:20,Banglore,Delhi,non-stop,No info,4423
IndiGo,27-04-2017,21:25,27-04-2017,23:56,Delhi,Cochin,1 stop,No info,6442
IndiGo,28-04-2017,16:55,28-04-2017,19:59,Delhi,Cochin,1 stop,No info,7048
IndiGo,29-04-2017,04:45,29-04-2017,08:20,Delhi,Cochin,1 stop,No info,7503
IndiGo,30-04-2017,21:25,30-04-2017,23:55,Delhi,Cochin,1 stop,No info,6104
IndiGo,01-05-2017,12:30,01-05-2017,17:30,Banglore,Delhi,non-stop,No info,4823
IndiGo,02-05-2017,13:20,02-05-2017,18:20,Mumbai,Hyderabad,non-stop,No info,2754
IndiGo,03-05-2017,16:30,03-05-2017,18:24,Delhi,Cochin,1 stop,No info,6316
IndiGo,04-05-2017,18:05,04-05-2017,23:01,Delhi,Cochin,1 stop,No info,8290
IndiGo,05-05-2017,16:50,05-05-2017,20:47,Delhi,Cochin,1 stop,No info,4871
IndiGo,06-05-2017,20:20,06-05-2017,23:53,Banglore,Delhi,non-stop,No info,3943
IndiGo,07-05-2017,17:15,07-05-2017,23:50,Delhi,Cochin,1 stop,No info,8574
IndiGo,08-05-2017,04:00,08-05-2017,09:45,Delhi,Cochin,1 stop,No info,5054
IndiGo,09-05-2017,18:55,09-05-2017,23:45,Kolkata,Banglore,non-stop,No info,4804
IndiGo,10-05-2017,21:50,11-05-2017,01:25,Mumbai,Hyderabad,non-stop,No info,4049
IndiGo,11-05-2017,04:00,11-05-2017,10:05,Kolkata,Banglore,non-stop,No info,4804
IndiGo,12-05-2017,10:35,12-05-2017,16:01,Delhi,Cochin,1 stop,No info,6171
IndiGo,13-05-2017,04:00,13-05-2017,08:25,Delhi,Cochin,1 stop,No info,6093
IndiGo,14-05-2017,22:20,15-05-2017,03:50,Kolkata,Banglore,non-stop,No info,4174
IndiGo,15-05-2017,21:15,16-05-2017,03:09,Mumbai,Hyderabad,non-stop,No info,3342
IndiGo,16-05-2017,15:00,16-05-2017,19:04,Delhi,Cochin,non-stop,No info,6015
IndiGo,17-05-2017,10:35,17-05-2017,14:08,Delhi,Cochin,2 stops,No info,8146
IndiGo,18-05-2017,13:20,18-05-2017,18:45,Banglore,Delhi,non-stop,No info,3943
IndiGo,19-05-2017,05:05,19-05-2017,10:00,Banglore,Delhi,non-stop,No info,3943
IndiGo,20-05-2017,06:25,20-05-2017,10:25,Kolkata,Banglore,1 stop,No info,5170
IndiGo,21-05-2017,11:25,21-05-2017,16:25,Banglore,New Delhi,non-stop,No info,4777
IndiGo,22-05-2017,02:00,22-05-2017,03:57,Mumbai,Hyderabad,non-stop,No info,4049
IndiGo,23-05-2017,05:15,23-05-2017,08:35,Mumbai,Hyderabad,non-stop,No info,4049
IndiGo,24-05-2017,18:55,24-05-2017,22:40,Kolkata,Banglore,non-stop,No info,4804
IndiGo,25-05-2017,05:15,25-05-2017,09:18,Banglore,New Delhi,non-stop,No info,4377
IndiGo,26-05-2017,04:00,26-05-2017,09:36,Banglore,Delhi,non-stop,No info,4823
IndiGo,27-05-2017,14:45,27-05-2017,19:37,Kolkata,Banglore,non-stop,No info,5198
IndiGo,28-05-2017,20:25,28-05-2017,23:56,Mumbai,Hyderabad,non-stop,No info,5755
IndiGo,29-05-2017,02:00,29-05-2017,08:45,Banglore,Delhi,non-stop,No info,4823
IndiGo,30-05-2017,07:35,30-05-2017,13:37,Delhi,Cochin,1 stop,No info,6069
IndiGo,31-05-2017,15:10,31-05-2017,19:35,Kolkata,Banglore,non-stop,No info,4804
IndiGo,01-05-2017,18:55,01-05-2017,23:03,Delhi,Cochin,1 stop,No info,6442
IndiGo,02-05-2017,00:40,02-05-2017,03:24,Chennai,Kolkata,non-stop,No info,6297
IndiGo,03-05-2017,06:50,03-05-2017,10:46,Delhi,Cochin,1 stop,No info,6526
IndiGo,04-05-2017,01:30,04-05-2017,05:30,Banglore,Delhi,non-stop,No info,4823
IndiGo,05-05-2017,20:25,05-05-2017,23:56,Mumbai,Hyderabad,non-stop,No info,3175
IndiGo,06-05-2017,14:45,06-05-2017,19:34,Banglore,Delhi,non-stop,No info,4423
IndiGo,07-05-2017,21:50,08-05-2017,02:09,Kolkata,Banglore,non-stop,No info,4174
IndiGo,08-05-2017,15:30,08-05-2017,21:45,Kolkata,Banglore,non-stop,No info,4804
IndiGo,09-05-2017,12:10,09-05-2017,16:47,Mumbai,Hyderabad,non-stop,No info,2227
IndiGo,10-05-2017,16:10,10-05-2017,21:09,Delhi,Cochin,1 stop,No info,6790
IndiGo,11-05-2017,05:35,11-05-2017,08:29,Banglore,Delhi,non-stop,No info,3943
IndiGo,12-05-2017,16:00,12-05-2017,21:05,Kolkata,Banglore,non-stop,No info,5618
IndiGo,13-05-2017,00:30,13-05-2017,05:35,Banglore,Delhi,non-stop,No info,3943
IndiGo,14-05-2017,05:10,14-05-2017,09:40,Banglore,Delhi,non-stop,No info,3419
IndiGo,15-05-2017,01:30,15-05-2017,06:30,Delhi,Cochin,1 stop,No info,7074
IndiGo,16-05-2017,23:30,16-05-2017,23:45,Delhi,Cochin,1 stop,No info,6968
IndiGo,17-05-2017,21:50,18-05-2017,02:07,Kolkata,Banglore,non-stop,No info,4804
IndiGo,18-05-2017,18:25,18-05-2017,23:29,Delhi,Cochin,1 stop,No info,8351
IndiGo,19-05-2017,23:30,20-05-2017,03:02,Banglore,Delhi,non-stop,No info,4077
IndiGo,20-05-2017,10:35,20-05-2017,15:01,Kolkata,Banglore,non-stop,No info,4804
IndiGo,21-05-2017,22:10,22-05-2017,02:01,Banglore,Delhi,non-stop,No info,4990
IndiGo,22-05-2017,09:35,22-05-2017,13:29,Kolkata,Banglore,non-stop,No info,4804
IndiGo,23-05-2017,04:55,23-05-2017,08:20,Banglore,Delhi,non-stop,No info,3419
IndiGo,24-05-2017,11:25,24-05-2017,16:20,Kolkata,Banglore,2 stops,No info,6103
IndiGo,25-05-2017,21:20,26-05-2017,01:10,Chennai,Kolkata,non-stop,No info,5277
IndiGo,26-05-2017,05:35,26-05-2017,08:20,Kolkata,Banglore,non-stop,No info,4148
IndiGo,27-05-2017,21:25,27-05-2017,23:56,Chennai,Kolkata,non-stop,No info,3597
IndiGo,28-05-2017,16:55,28-05-2017,19:59,Delhi,Cochin,non-stop,No info,5000
IndiGo,29-05-2017,04:45,29-05-2017,08:20,Kolkata,Banglore,1 stop,No info,4226
IndiGo,30-05-2017,21:25,30-05-2017,23:55,Mumbai,Hyderabad,non-stop,No info,2754
IndiGo,31-05-2017,02:35,31-05-2017,06:25,Kolkata,Banglore,1 stop,No info,6301
IndiGo,01-03-2019,13:01,01-03-2019,16:20,Banglore,New Delhi,2 stops,No info,3897
IndiGo,02-03-2019,21:12,02-03-2019,23:48,Kolkata,Banglore,non-stop,No info,6218
IndiGo,03-03-2019,04:08,03-03-2019,08:02,Banglore,New Delhi,2 stops,No info,3302
IndiGo,04-03-2019,11:03,04-03-2019,16:04,Kolkata,Banglore,1 stop,No info,4174
IndiGo,05-03-2019,11:03,05-03-2019,15:20,Kolkata,Banglore,1 stop,No info,4804
IndiGo,06-03-2019,16:55,06-03-2019,20:02,Banglore,Delhi,non-stop,No info,3943
IndiGo,07-03-2019,08:03,07-03-2019,12:14,Banglore,Delhi,1 stop,No info,4823
IndiGo,08-03-2019,05:05,08-03-2019,10:02,Delhi,Cochin,1 stop,No info,8238
